Date,price_USD
29/07/2014,575.0
30/07/2014,551.0
31/07/2014,579.0
1/08/2014,594.9
2/08/2014,587.8
3/08/2014,582.1
4/08/2014,581.1
5/08/2014,575.0
6/08/2014,577.5
7/08/2014,582.3
8/08/2014,586.4
9/08/2014,583.3
10/08/2014,580.0
11/08/2014,572.5
12/08/2014,566.0
13/08/2014,549.0
14/08/2014,510.0
15/08/2014,506.2
16/08/2014,527.2
17/08/2014,501.3
18/08/2014,478.2
19/08/2014,490.3
20/08/2014,517.0
21/08/2014,515.9
22/08/2014,515.6
23/08/2014,500.1
24/08/2014,507.3
25/08/2014,502.5
26/08/2014,508.4
27/08/2014,511.0
28/08/2014,507.8
29/08/2014,507.5
30/08/2014,499.0
31/08/2014,483.4
1/09/2014,485.8
2/09/2014,476.8
3/09/2014,474.0
4/09/2014,489.2
5/09/2014,477.6
6/09/2014,481.3
7/09/2014,479.7
8/09/2014,470.4
9/09/2014,472.7
10/09/2014,477.3
11/09/2014,477.1
12/09/2014,471.8
13/09/2014,478.1
14/09/2014,476.5
15/09/2014,469.9
16/09/2014,465.1
17/09/2014,456.8
18/09/2014,427.2
19/09/2014,395.3
20/09/2014,411.6
21/09/2014,400.7
22/09/2014,397.7
23/09/2014,429.1
24/09/2014,420.4
25/09/2014,409.1
26/09/2014,403.0
27/09/2014,397.3
28/09/2014,374.7
29/09/2014,369.6
30/09/2014,387.1
1/10/2014,383.0
2/10/2014,371.7
3/10/2014,357.7
4/10/2014,328.7
5/10/2014,322.5
6/10/2014,323.8
7/10/2014,331.0
8/10/2014,350.0
9/10/2014,363.5
10/10/2014,359.5
11/10/2014,361.3
12/10/2014,372.0
13/10/2014,383.4
14/10/2014,397.9
15/10/2014,393.5
16/10/2014,379.3
17/10/2014,380.3
18/10/2014,390.0
19/10/2014,386.3
20/10/2014,381.0
21/10/2014,382.8
22/10/2014,380.0
23/10/2014,356.0
24/10/2014,356.1
25/10/2014,347.4
26/10/2014,350.0
27/10/2014,350.6
28/10/2014,353.1
29/10/2014,333.2
30/10/2014,343.9
31/10/2014,337.0
1/11/2014,327.2
2/11/2014,322.5
3/11/2014,323.6
4/11/2014,326.9
5/11/2014,337.5
6/11/2014,348.5
7/11/2014,341.5
8/11/2014,345.0
9/11/2014,360.0
10/11/2014,368.0
11/11/2014,367.0
12/11/2014,417.9
13/11/2014,419.4
14/11/2014,399.1
15/11/2014,376.5
16/11/2014,388.2
17/11/2014,387.6
18/11/2014,370.0
19/11/2014,379.2
20/11/2014,355.9
21/11/2014,349.3
22/11/2014,346.4
23/11/2014,360.6
24/11/2014,373.2
25/11/2014,375.8
26/11/2014,367.9
27/11/2014,369.6
28/11/2014,375.6
29/11/2014,374.5
30/11/2014,376.7
1/12/2014,377.6
2/12/2014,382.0
3/12/2014,375.7
4/12/2014,370.3
5/12/2014,378.4
6/12/2014,372.8
7/12/2014,374.4
8/12/2014,363.3
9/12/2014,353.9
10/12/2014,346.9
11/12/2014,350.0
12/12/2014,352.8
13/12/2014,350.9
14/12/2014,352.7
15/12/2014,347.2
